ID_Prot;Organism
A8MT65;Homo
A8MT66;Homo
Q16625;Homo
Q6UXV1;Homo
Q16623;Homo
Q16620;Homo
Q16621;Homo
Q30KP9;Homo
A8MT69;Homo
P48551;Homo
Q16629;Homo
B2RXF5;Homo
Q96C86;Homo
Q7Z422;Homo
Q06141;Homo
Q49A92;Homo
Q8N587;Homo
A6NFR6;Homo
Q5VYV0;Homo
Q7Z429;Homo
Q9BV10;Homo
P21128;Homo
Q9BS40;Homo
Q9H489;Homo
Q9BV19;Homo
Q6S8J7;Homo
Q6S8J3;Homo
Q16143;Homo
Q9NXL9;Homo
Q9C026;Homo
Q9UKP5;Homo
Q6UY18;Homo
Q9NXL2;Homo
Q9C029;Homo
P29350;Homo
Q12907;Homo
Q12906;Homo
Q12905;Homo
P06870;Homo
Q2M1P5;Homo
Q4G0A6;Homo
P60985;Homo
Q9UBG7;Homo
Q9UBG0;Homo
Q9UBG3;Homo
Q969Q0;Homo
Q969Q1;Homo
A1A4G5;Homo
P03923;Homo
Q969Q4;Homo
Q969Q5;Homo
Q969Q6;Homo
Q13228;Homo
P03928;Homo
Q6IMI6;Homo
Q7L7L0;Homo
Q9NRY5;Homo
O75521;Homo
Q6IMI4;Homo
Q8NAE3;Homo
Q6MZQ0;Homo
Q7Z4G1;Homo
P54646;Homo
Q86WS3;Homo
A2RRD8;Homo
Q86WS5;Homo
Q7Z4G4;Homo
F2Z3M2;Homo
Q14D04;Homo
P27815;Homo
A2RTX5;Homo
P11217;Homo
O75106;Homo
Q3SXP7;Homo
O60403;Homo
Q8NEP9;Homo
O60404;Homo
P61567;Homo
Q06330;Homo
P49901;Homo
P49902;Homo
Q9UJA5;Homo
Q9UJA2;Homo
Q9UJA3;Homo
P0CL81;Homo
Q8NEP7;Homo
P49908;Homo
K7EIQ3;Homo
Q96IP4;Homo
Q8NEP4;Homo
Q9UJA9;Homo
Q5GH70;Homo
Q5GH72;Homo
Q5GH73;Homo
Q8WYL5;Homo
Q6EMB2;Homo
Q5GH76;Homo
Q5GH77;Homo
Q9H1M3;Homo
Q86TM6;Homo
A0A0B4J1X5;Homo
Q9H1M4;Homo
Q86TM3;Homo
Q53EP0;Homo
Q07812;Homo
Q6P1K8;Homo
Q07817;Homo
Q13227;Homo
Q71H61;Homo
Q8TAT5;Homo
P78382;Homo
P78383;Homo
P78380;Homo
P78381;Homo
P78386;Homo
Q9Y6M0;Homo
P78385;Homo
P14209;Homo
P05181;Homo
P08243;Homo
Q14BN4;Homo
P05186;Homo
P05187;Homo
Q96CP2;Homo
P14207;Homo
Q9NPZ5;Homo
P63220;Homo
Q56P42;Homo
P08246;Homo
Q9P2K9;Homo
Q9P2K8;Homo
Q9BXE9;Homo
Q3B7T1;Homo
Q9P2K5;Homo
P08247;Homo
P01742;Homo
E7ERA6;Homo
Q9P2K1;Homo
Q86VS8;Homo
Q6ZMD2;Homo
P30086;Homo
Q53FT3;Homo
O75908;Homo
O75909;Homo
O75907;Homo
Q86VS3;Homo
Q6PIJ6;Homo
O75900;Homo
O75901;Homo
P08118;Homo
Q9H3P7;Homo
P35612;Homo
Q6IWH7;Homo
Q9HB96;Homo
P20382;Homo
Q3KP31;Homo
Q9BYQ0;Homo
Q495Y8;Homo
Q96SF2;Homo
O77932;Homo
Q96SF7;Homo
Q96QK1;Homo
P05452;Homo
P17405;Homo
Q1L5Z9;Homo
P05455;Homo
P01298;Homo
P01568;Homo
P06744;Homo
Q96P88;Homo
P01562;Homo
Q9P0B6;Homo
Q9UKP6;Homo
P06241;Homo
P01566;Homo
P01567;Homo
Q9UKP3;Homo
Q9Y4C5;Homo
P19224;Homo
Q7Z5Q1;Homo
P54278;Homo
Q5TBK1;Homo
Q8NCW0;Homo
P54274;Homo
Q13296;Homo
Q9Y3U8;Homo
Q86Y25;Homo
Q13291;Homo
P00167;Homo
Q9HB90;Homo
Q6QNK2;Homo
Q8N9P0;Homo
Q68CR1;Homo
Q8N9P6;Homo
Q99608;Homo
A8MWP4;Homo
P05538;Homo
Q99607;Homo
Q9Y4C2;Homo
Q8TB40;Homo
Q08334;Homo
A8MWP6;Homo
P0CG13;Homo
Q96BU1;Homo
P62750;Homo
P18031;Homo
Q96P15;Homo
Q9Y272;Homo
Q96P11;Homo
O43822;Homo
Q5QGZ9;Homo
Q8WW32;Homo
Q8WW33;Homo
Q92585;Homo
O43823;Homo
Q8WW36;Homo
Q92581;Homo
Q8WW35;Homo
O43824;Homo
Q8WW38;Homo
O43825;Homo
Q30KR1;Homo
Q8IV16;Homo
Q9BTX3;Homo
Q8IV13;Homo
O43826;Homo
Q70Z44;Homo
Q96Q27;Homo
P19838;Homo
Q5RL73;Homo
O95816;Homo
Q5JU67;Homo
O43280;Homo
O43281;Homo
P79522;Homo
Q9Y4C0;Homo
Q496Y0;Homo
Q53TS8;Homo
P53675;Homo
P53674;Homo
P53677;Homo
P53671;Homo
A8MQ27;Homo
P53672;Homo
Q96RK1;Homo
Q96RK0;Homo
A6NM36;Homo
A6NJ46;Homo
Q9H0F7;Homo
P0DMU9;Homo
Q9BZ19;Homo
Q96EB1;Homo
Q14147;Homo
Q14410;Homo
Q14141;Homo
Q14416;Homo
Q14142;Homo
Q9Y4C1;Homo
Q14149;Homo
O60262;Homo
Q8WVY7;Homo
P19634;Homo
P16112;Homo
Q6IF42;Homo
Q8N3E9;Homo
P16118;Homo
Q8WUA2;Homo
O43462;Homo
P62324;Homo
P07357;Homo
P15121;Homo
P19320;Homo
P07359;Homo
P07358;Homo
O00408;Homo
P62328;Homo
Q96JQ2;Homo
Q96JQ0;Homo
Q16819;Homo
Q96JQ5;Homo
Q0P651;Homo
Q16363;Homo
Q9H0F5;Homo
Q16816;Homo
Q0D2J5;Homo
Q9UBF9;Homo
Q8WUH1;Homo
Q6UWN8;Homo
Q5VTL8;Homo
Q8WUH2;Homo
Q8WUH6;Homo
Q6UWN0;Homo
P59047;Homo
O43320;Homo
Q6UWN5;Homo
Q6ZSR9;Homo
Q9UHX1;Homo
Q9NSU2;Homo
Q9NZC3;Homo
Q9NZC2;Homo
Q9HBX8;Homo
Q9NZC7;Homo
Q9NZC9;Homo
Q8NF64;Homo
Q9BYQ8;Homo
P04839;Homo
Q5T6R2;Homo
Q7Z4I7;Homo
Q9UDX3;Homo
P56749;Homo
Q9H477;Homo
Q9UDX5;Homo
Q9UDX4;Homo
Q6PEV8;Homo
O75787;Homo
P0C7L1;Homo
Q86SG3;Homo
Q99525;Homo
Q96A61;Homo
Q96DD7;Homo
Q8IZU1;Homo
P08962;Homo
Q96A65;Homo
Q96DD0;Homo
Q5TBC7;Homo
Q9HBX3;Homo
P36542;Homo
Q0VGL1;Homo
Q8IXM3;Homo
Q8NDM7;Homo
Q9Y5K3;Homo
Q9Y5K2;Homo
P36544;Homo
Q8IXM6;Homo
P10155;Homo
Q9Y5K8;Homo
Q6ICH7;Homo
P30260;Homo
Q8NB37;Homo
Q9NR31;Homo
Q01955;Homo
Q9NR33;Homo
Q9ULM3;Homo
Q5BJD5;Homo
O95870;Homo
P49736;Homo
P20472;Homo
A6NC51;Homo
Q8N7K0;Homo
Q9UFV3;Homo
Q8NEV8;Homo
A6NC57;Homo
P06400;Homo
O95677;Homo
Q15438;Homo
B5MCY1;Homo
O95672;Homo
P34949;Homo
O95670;Homo
O95671;Homo
Q9ULN7;Homo
Q15431;Homo
Q15436;Homo
Q15437;Homo
Q15434;Homo
Q15435;Homo
Q8ND07;Homo
Q8ND04;Homo
Q9H6D8;Homo
Q9BPX3;Homo
Q9H6D7;Homo
P22570;Homo
Q8WVS4;Homo
Q9H6D3;Homo
Q8NEC7;Homo
O95785;Homo
Q6NVY1;Homo
P30085;Homo
P30084;Homo
Q9Y4C8;Homo
Q8IXS8;Homo
P12319;Homo
P12318;Homo
A0A0B4J1X8;Homo
P06746;Homo
Q9Y3C6;Homo
P50591;Homo
Q96K80;Homo
Q96K83;Homo
A0A0C4DH42;Homo
Q9UK97;Homo
Q9BZK7;Homo
Q685J3;Homo
P13693;Homo
P06748;Homo
Q9UN88;Homo
P33681;Homo
Q9UN81;Homo
Q13368;Homo
P18858;Homo
Q9UN86;Homo
P59817;Homo
Q9BUA3;Homo
Q8NF67;Homo
B1AK53;Homo
Q9BUA6;Homo
A1L157;Homo
Q5VSY0;Homo
Q86SG2;Homo
Q86SG5;Homo
Q86SG4;Homo
Q86SG7;Homo
Q86SG6;Homo
Q96EI5;Homo
A6NJL1;Homo
Q9NZJ0;Homo
Q63HR2;Homo
P52333;Homo
C9JJ37;Homo
P57740;Homo
O95206;Homo
Q15049;Homo
Q15048;Homo
O95202;Homo
O95201;Homo
Q15042;Homo
Q15043;Homo
P31689;Homo
Q15041;Homo
Q96S86;Homo
Q9NNX9;Homo
Q96H35;Homo
O95208;Homo
P46821;Homo
O15111;Homo
Q9H7B2;Homo
O00291;Homo
O15116;Homo
Q9H7B7;Homo
Q15047;Homo
O15119;Homo
O15118;Homo
Q9BX10;Homo
Q99801;Homo
Q8WWV3;Homo
Q15046;Homo
P48634;Homo
Q6NT76;Homo
Q6ISU1;Homo
Q6P3R8;Homo
Q9HBA9;Homo
P29728;Homo
Q96S82;Homo
Q9UN37;Homo
Q5T292;Homo
Q93045;Homo
Q9NWR8;Homo
A6NGN4;Homo
Q15427;Homo
A6NGN9;Homo
O94864;Homo
Q9Y2K1;Homo
P31358;Homo
Q9BY27;Homo
Q9P2V4;Homo
Q8TCJ0;Homo
P31350;Homo
P18206;Homo
Q9H7B4;Homo
Q8NDV1;Homo
Q9BT04;Homo
Q9BVA0;Homo
Q9BVA6;Homo
Q9H2X8;Homo
Q9H2X9;Homo
Q9H2X6;Homo
Q99677;Homo
P43080;Homo
A0A087WUL8;Homo
Q9H2X0;Homo
Q9BT09;Homo
Q1MX18;Homo
P07437;Homo
A1XBS5;Homo
Q5T2N8;Homo
Q9Y490;Homo
Q8NBB2;Homo
Q9Y493;Homo
Q9Y366;Homo
P07438;Homo
Q8NBB4;Homo
Q8N4V1;Homo
Q01432;Homo
Q8N4V2;Homo
A8MXT2;Homo
Q8NDV7;Homo
A6NMA1;Homo
Q9UGI0;Homo
Q6DWJ6;Homo
P28676;Homo
Q96MT0;Homo
Q9Y383;Homo
P01178;Homo
P62699;Homo
P15498;Homo
P0DMN0;Homo
P10321;Homo
Q13164;Homo
P15941;Homo
P09769;Homo
P11172;Homo
Q96AN5;Homo
Q9BXT6;Homo
Q6UVJ0;Homo
Q9BXT4;Homo
Q6P2P2;Homo
Q9BXT2;Homo
Q8IYR0;Homo
Q8IYR2;Homo
P00374;Homo
Q9Y520;Homo
Q7Z6B7;Homo
Q7Z6B0;Homo
P16949;Homo
Q9BXT8;Homo
Q86XR8;Homo
P08588;Homo
Q8NGD0;Homo
P08582;Homo
P08581;Homo
Q86XR2;Homo
Q86XR5;Homo
Q8NGD5;Homo
Q86XR7;Homo
P52198;Homo
Q9ULX5;Homo
Q96LL4;Homo
Q96LL3;Homo
P58294;Homo
Q3ZCN5;Homo
O94855;Homo
Q9Y6I4;Homo
Q96LL9;Homo
Q5VVC0;Homo
Q709C8;Homo
A3QJZ7;Homo
Q99489;Homo
P49137;Homo
Q9BSN7;Homo
Q4G0X9;Homo
Q6YHU6;Homo
P23258;Homo
Q86YJ5;Homo
O75593;Homo
P35452;Homo
Q4G0X4;Homo
O75594;Homo
O75596;Homo
Q01959;Homo
P20042;Homo
Q9NS75;Homo
Q8NBI5;Homo
Q8TAG9;Homo
P10114;Homo
Q9GZZ9;Homo
Q9GZZ8;Homo
Q8IZ41;Homo
O60266;Homo
Q9GZZ7;Homo
Q9GZZ6;Homo
Q9GZZ1;Homo
A6NKW6;Homo
P38606;Homo
Q9H310;Homo
Q8IZP6;Homo
Q9H9G7;Homo
Q8IZP0;Homo
Q8IZP1;Homo
Q8IZP2;Homo
O75044;Homo
Q05209;Homo
Q96FC7;Homo
Q9NX01;Homo
P05771;Homo
Q86TP1;Homo
Q86TV6;Homo
P0C0L5;Homo
Q9NV23;Homo
Q8IWP9;Homo
P36222;Homo
P26951;Homo
Q8NFZ0;Homo
Q9H078;Homo
A0A075B6I9;Homo
O43615;Homo
O43614;Homo
O43613;Homo
O43612;Homo
A6NFH5;Homo
Q9H1L0;Homo
A0A075B6I1;Homo
A0A075B6I0;Homo
A0A075B6I4;Homo
Q9BQS2;Homo
Q14602;Homo
Q8WXU2;Homo
Q9Y6I0;Homo
P61313;Homo
P61647;Homo
Q16881;Homo
Q96MC2;Homo
Q13098;Homo
A0A1B0GUJ8;Homo
Q17RN3;Homo
Q13099;Homo
Q13467;Homo
Q13465;Homo
Q13464;Homo
O95445;Homo
Q9BQS6;Homo
Q13469;Homo
O95562;Homo
Q9BQS7;Homo
Q6UXP3;Homo
Q5XG99;Homo
P11498;Homo
Q99417;Homo
Q99418;Homo
Q9HAA7;Homo
Q6QHF9;Homo
Q9UF56;Homo
Q9UC06;Homo
A6NI87;Homo
A6NF36;Homo
Q99747;Homo
Q7Z2T5;Homo
E9PRG8;Homo
Q8NGY9;Homo
Q5JST6;Homo
P50748;Homo
P50749;Homo
Q6ZNC4;Homo
A6NL46;Homo
P40123;Homo
Q96GC9;Homo
Q96GC5;Homo
Q96GC6;Homo
Q96M53;Homo
Q6ZNC8;Homo
P50747;Homo
P48775;Homo
Q6SA08;Homo
P36959;Homo
Q5HYM0;Homo
Q01780;Homo
Q4G112;Homo
P36954;Homo
P36957;Homo
P36956;Homo
Q9Y663;Homo
Q6P575;Homo
P36952;Homo
Q5T848;Homo
Q9BY89;Homo
P19793;Homo
Q9NY37;Homo
Q9NY35;Homo
Q9NWD9;Homo
Q9NWD8;Homo
Q9NY30;Homo
Q9BY84;Homo
A6NIE6;Homo
Q68EM7;Homo
Q9UHW5;Homo
Q96PV4;Homo
Q96PV6;Homo
Q9UHW9;Homo
Q96PV0;Homo
Q9Y221;Homo
A6NIE9;Homo
Q06830;Homo
Q06787;Homo
P28906;Homo
Q9BVA1;Homo
Q9BQ83;Homo
Q6ZN68;Homo
P0C629;Homo
P0C628;Homo
Q9BQ87;Homo
Q8NH79;Homo
P0C623;Homo
Q14957;Homo
Q8NH74;Homo
P36537;Homo
Q14952;Homo
Q8NH73;Homo
Q8NH70;Homo
Q6ZN66;Homo
Q9NV88;Homo
Q9UNQ2;Homo
Q9BYS8;Homo
Q8TBJ5;Homo
Q8TBJ4;Homo
O14880;Homo
Q76LX8;Homo
Q9H825;Homo
P22532;Homo
Q08379;Homo
Q32MZ4;Homo
P22531;Homo
Q16600;Homo
Q96HP4;Homo
P50897;Homo
P20231;Homo
Q96HP0;Homo
P09972;Homo
Q2Y0W8;Homo
Q13185;Homo
A8MT82;Homo
P15374;Homo
Q9HD23;Homo
Q86UK7;Homo
Q7Z401;Homo
Q7Z402;Homo
Q7Z403;Homo
Q7Z404;Homo
Q8NGD1;Homo
Q7Z406;Homo
Q7Z407;Homo
Q6ZTU2;Homo
Q6P1L6;Homo
P13232;Homo
Q9H2X3;Homo
Q9NXN4;Homo
H3BQB6;Homo
Q96FT7;Homo
Q29960;Homo
Q9Y226;Homo
Q9NQV8;Homo
Q68DQ2;Homo
Q9UBY5;Homo
O76100;Homo
Q4VXA5;Homo
Q9UBY0;Homo
Q63HM1;Homo
Q8WUD6;Homo
Q9NQV5;Homo
Q5T1R4;Homo
P07602;Homo
Q96D46;Homo
Q9Y6R6;Homo
Q6UXU0;Homo
P50120;Homo
Q6UXU6;Homo
Q4J6C6;Homo
A4D161;Homo
Q3MIS6;Homo
Q9BZS9;Homo
Q0P641;Homo
P51654;Homo
Q969W8;Homo
Q86WQ0;Homo
P31276;Homo
O14757;Homo
Q969W3;Homo
Q969W0;Homo
Q5GJ75;Homo
P51659;Homo
O95757;Homo
O60423;Homo
O60422;Homo
Q5VVP1;Homo
Q6IC83;Homo
P30740;Homo
Q9Y6Q9;Homo
Q9Y6Q6;Homo
Q8NAG6;Homo
Q9Y6Q5;Homo
Q9Y6Q2;Homo
Q9Y6Q3;Homo
O60488;Homo
Q9Y6Q1;Homo
Q6UX98;Homo
Q5JRS4;Homo
P07954;Homo
Q9Y4X5;Homo
Q5ZPR3;Homo
P12955;Homo
Q9UJC3;Homo
Q9Y496;Homo
P25089;Homo
Q96IV0;Homo
Q8IYI6;Homo
P49961;Homo
Q14671;Homo
Q15513;Homo
Q6UVK1;Homo
Q96IV6;Homo
Q01433;Homo
P01824;Homo
O43556;Homo
Q9UGI6;Homo
Q8WYN3;Homo
P35869;Homo
Q5VV11;Homo
Q8WYN0;Homo
Q5VV17;Homo
Q8IZ52;Homo
O95758;Homo
P52294;Homo
P14222;Homo
P20674;Homo
Q15517;Homo
P20671;Homo
Q6QNY0;Homo
Q5TI25;Homo
Q9NZJ5;Homo
O76002;Homo
P23528;Homo
O76000;Homo
O76001;Homo
O00425;Homo
A8MVM7;Homo
Q15386;Homo
O00421;Homo
Q15382;Homo
O00422;Homo
Q10471;Homo
Q10472;Homo
O00429;Homo
Q15389;Homo
Q96T49;Homo
P01768;Homo
Q05932;Homo
Q6ZRG5;Homo
Q9Y4K1;Homo
E7EML9;Homo
Q9P2M1;Homo
P01762;Homo
P01763;Homo
P01764;Homo
Q9P2M4;Homo
P01766;Homo
P01767;Homo
P08172;Homo
P08173;Homo
O75916;Homo
Q86WK6;Homo
P06340;Homo
P08174;Homo
P23396;Homo
O75920;Homo
Q05923;Homo
O75923;Homo
Q05925;Homo
O75925;Homo
Q08345;Homo
A6NDE4;Homo
Q14397;Homo
Q9UGI9;Homo
P27487;Homo
Q9UGI8;Homo
A6NDE8;Homo
Q10713;Homo
Q9UKN7;Homo
Q9UKN5;Homo
Q9NQS5;Homo
Q96QI5;Homo
P10323;Homo
Q8NHV1;Homo
Q9UKN8;Homo
P58317;Homo
O15304;Homo
O15305;Homo
O15303;Homo
G3V211;Homo
P0C880;Homo
B2RN74;Homo
Q02224;Homo
Q86XE5;Homo
Q99627;Homo
Q99626;Homo
Q99624;Homo
Q99623;Homo
Q99622;Homo
Q8NEK8;Homo
P54920;Homo
P08397;Homo
P54922;Homo
Q9Y5U4;Homo
Q6PI77;Homo
Q9C0J8;Homo
Q8N9R8;Homo
Q96P31;Homo
Q56UQ5;Homo
P10586;Homo
Q8N9R6;Homo
Q8TB22;Homo
Q8N9R0;Homo
Q8TB24;Homo
P28288;Homo
Q5SQN1;Homo
P05413;Homo
A6NMZ7;Homo
Q10587;Homo
Q10586;Homo
P21506;Homo
P19388;Homo
Q8WW18;Homo
P24752;Homo
Q86VU5;Homo
Q8WW14;Homo
P43694;Homo
P10588;Homo
Q8WW12;Homo
Q02252;Homo
Q8IV77;Homo
Q8IV76;Homo
P42127;Homo
P42126;Homo
Q7L592;Homo
A8MWE9;Homo
Q5SWX8;Homo
Q9BXT5;Homo
A6NM11;Homo
A6NM10;Homo
Q9NYA1;Homo
O43264;Homo
Q9NYA3;Homo
Q9NYA4;Homo
Q8N1V8;Homo
O43261;Homo
Q9H568;Homo
Q6GQQ9;Homo
A0A1B0GV22;Homo
Q96HM7;Homo
A8MQ03;Homo
Q8N609;Homo
Q96SI9;Homo
P01920;Homo
A2NJV5;Homo
Q14693;Homo
Q14168;Homo
Q14166;Homo
Q14165;Homo
Q14692;Homo
Q6P0Q8;Homo
Q14162;Homo
Q14161;Homo
Q04864;Homo
Q53R41;Homo
P19652;Homo
Q2Q1W2;Homo
Q9Y287;Homo
Q9Y4A9;Homo
Q9UIA0;Homo
Q4LDE5;Homo
Q2KHN1;Homo
P62341;Homo
Q16836;Homo
A6NMZ5;Homo
Q9UGR2;Homo
Q6NW29;Homo
Q16831;Homo
B6A8C7;Homo
O43402;Homo
Q0D2H9;Homo
Q6UX34;Homo
O43405;Homo
Q6UWL2;Homo
Q6UWL6;Homo
P49366;Homo
Q5EE01;Homo
P49368;Homo
Q9Y5X5;Homo
P43405;Homo
Q99678;Homo
Q52LR7;Homo
Q8WUJ3;Homo
Q8WUJ1;Homo
Q8WUJ0;Homo
A8MUK1;Homo
Q6ZV89;Homo
O15342;Homo
Q5R3I4;Homo
Q8N5S3;Homo
Q9UL01;Homo
Q8N5S1;Homo
Q9NZA1;Homo
Q96S38;Homo
Q8N5S9;Homo
A6NNN8;Homo
Q9UKQ2;Homo
P41162;Homo
Q9NQT8;Homo
Q9UDV7;Homo
Q9UDV6;Homo
Q9Y4L1;Homo
Q15170;Homo
Q9NVJ2;Homo
O15544;Homo
Q96A49;Homo
Q8NGD3;Homo
Q9GZR7;Homo
Q16696;Homo
Q96DF8;Homo
Q8NGD4;Homo
Q9NNZ6;Homo
Q9H2K0;Homo
Q96A47;Homo
Q96A46;Homo
Q8NGJ7;Homo
Q96A44;Homo
Q8IUQ4;Homo
P63167;Homo
Q5TC12;Homo
P63165;Homo
P63162;Homo
Q9Y4L5;Homo
Q86YW9;Homo
Q9BSU1;Homo
Q86YW7;Homo
Q9Y5M8;Homo
Q8NDC4;Homo
Q6ZQN7;Homo
Q8NDC0;Homo
Q86YW0;Homo
Q9NS82;Homo
Q8NEJ0;Homo
Q96SA4;Homo
Q8N7I0;Homo
P12081;Homo
Q9NUE0;Homo
P30536;Homo
P30531;Homo
P30530;Homo
P30533;Homo
P30532;Homo
Q8TDB8;Homo
Q15415;Homo
Q9ULL5;Homo
Q15417;Homo
P49755;Homo
P49754;Homo
Q9ULL1;Homo
P49756;Homo
P61106;Homo
P49758;Homo
A6NLX3;Homo
Q9H2K8;Homo
Q15418;Homo
Q96PM9;Homo
Q96KW2;Homo
Q9ULL8;Homo
A0A0C4DH33;Homo
Q9ULG6;Homo
Q6ZRZ4;Homo
Q6ZPD9;Homo
Q7L945;Homo
Q8ND61;Homo
Q9HCB6;Homo
O14813;Homo
H3BV60;Homo
P11686;Homo
Q96C12;Homo
P11684;Homo
Q6BDI9;Homo
Q9H6F5;Homo
Q9BRK3;Homo
Q9ULG3;Homo
Q8N8M0;Homo
A6NDX5;Homo
A6NDX4;Homo
Q8NC60;Homo
P55285;Homo
Q9Y3Z3;Homo
Q9H560;Homo
Q96NT5;Homo
Q9H1J1;Homo
Q96NT1;Homo
P06727;Homo
Q96NT3;Homo
P06729;Homo
O00631;Homo
O00192;Homo
O00634;Homo
O00635;Homo
Q8IXZ3;Homo
P17693;Homo
P13688;Homo
Q6ZR52;Homo
Q52M75;Homo
Q6ZR54;Homo
Q6ZPD8;Homo
Q8N954;Homo
Q6SPF0;Homo
Q0VFX4;Homo
Q86SE9;Homo
Q86SE8;Homo
P13686;Homo
Q9NR12;Homo
Q9NR11;Homo
Q92643;Homo
Q9NR16;Homo
B1AK76;Homo
P22674;Homo
B4DYI2;Homo
Q9HBZ2;Homo
Q8NF86;Homo
Q9BUG6;Homo
Q96HY7;Homo
Q5MCW4;Homo
Q9NNZ3;Homo
Q8N2F6;Homo
P55895;Homo
Q9UPT8;Homo
A6NJB7;Homo
P55899;Homo
Q9HCJ0;Homo
Q05BU3;Homo
O95260;Homo
O95263;Homo
P0C2W7;Homo
O95264;Homo
O95267;Homo
Q8NC54;Homo
A0A087WW87;Homo
Q8WWT9;Homo
Q8NC67;Homo
Q9BW92;Homo
Q8NHG8;Homo
Q9BW91;Homo
Q8NHG7;Homo
Q08648;Homo
Q8TDG4;Homo
Q9Y2X0;Homo
Q9Y2X3;Homo
Q8IW03;Homo
Q15560;Homo
Q9Y2X7;Homo
P84243;Homo
Q9Y2X9;Homo
Q9Y2X8;Homo
P38567;Homo
O60303;Homo
P62906;Homo
A6NGH8;Homo
P83731;Homo
P31371;Homo
Q969G2;Homo
P28074;Homo
Q93063;Homo
Q93062;Homo
P28072;Homo
Q6ZV60;Homo
Q9UH17;Homo
Q6ZV65;Homo
Q8IYM9;Homo
D6RF30;Homo
O43286;Homo
E5RHQ5;Homo
Q6UVW9;Homo
Q9Y345;Homo
Q5T5D7;Homo
Q9BT23;Homo
Q9H808;Homo
Q08426;Homo
Q9Y342;Homo
Q9Y343;Homo
Q6ZNJ1;Homo
P10243;Homo
P10242;Homo
Q5VUA4;Homo
O60551;Homo
Q96P20;Homo
Q9Y4A8;Homo
P57764;Homo
O60309;Homo
Q96D59;Homo
P57768;Homo
Q9NP98;Homo
Q2WGJ6;Homo
O75592;Homo
A8MXV4;Homo
P53007;Homo
A8MXV6;Homo
P47929;Homo
Q05513;Homo
Q8N4T0;Homo
Q76KD6;Homo
Q2WGJ9;Homo
Q9NPQ8;Homo
Q86UP6;Homo
Q86UP2;Homo
Q86UP3;Homo
Q86UP0;Homo
P0DML3;Homo
P0DML2;Homo
Q5H8A4;Homo
P10301;Homo
Q86UP8;Homo
Q86UP9;Homo
Q86XP3;Homo
Q8WX93;Homo
Q9Y4R7;Homo
Q86XP0;Homo
Q8NGB6;Homo
Q86XP6;Homo
Q8IYP9;Homo
Q9BXV9;Homo
Q8NGB8;Homo
Q8NGB9;Homo
Q8IYP2;Homo
Q8IVP9;Homo
Q8WW22;Homo
F8VTS6;Homo
Q8NGR1;Homo
P42025;Homo
P0C842;Homo
Q8IVP5;Homo
Q8WW24;Homo
Q9H8G2;Homo
P49116;Homo
Q9NXG0;Homo
A0A0C4DH69;Homo
Q8WW27;Homo
P0DP75;Homo
A0A0C4DH67;Homo
Q8WX94;Homo
P0CF97;Homo
Q96B23;Homo
P0C7X0;Homo
P0C7X1;Homo
P0C7X2;Homo
P0C7X3;Homo
O15480;Homo
Q96EH5;Homo
P35475;Homo
Q92622;Homo
Q86UA1;Homo
Q92620;Homo
Q92621;Homo
Q92626;Homo
Q5VT03;Homo
Q92624;Homo
Q92625;Homo
Q4JDL3;Homo
Q9BSH3;Homo
O60759;Homo
Q9BSH4;Homo
Q9N2K0;Homo
O60755;Homo
O60756;Homo
Q4G0G2;Homo
P43234;Homo
P43235;Homo
A0A0J9YXQ4;Homo
P20020;Homo
Q86XQ3;Homo
P27037;Homo
Q14596;Homo
Q8WZ94;Homo
Q8NHZ7;Homo
Q14593;Homo
Q14590;Homo
Q8WZ92;Homo
Q9NR48;Homo
Q96B21;Homo
A8MPS7;Homo
Q9BRJ7;Homo
O60287;Homo
O60285;Homo
Q9H379;Homo
Q5T1H1;Homo
O60282;Homo
O60281;Homo
P59894;Homo
O75717;Homo
O75716;Homo
O75715;Homo
Q495M3;Homo
O75712;Homo
O75711;Homo
Q9ULG1;Homo
P42330;Homo
P32297;Homo
P11309;Homo
P11308;Homo
Q5H943;Homo
P29460;Homo
Q8IWR1;Homo
Q8IWR0;Homo
P14151;Homo
Q9NXT0;Homo
P32298;Homo
Q15973;Homo
O43670;Homo
Q12980;Homo
O43674;Homo
O43677;Homo
O43676;Homo
Q3BBV0;Homo
O43678;Homo
Q3BBV2;Homo
A6NFF2;Homo
O95467;Homo
O95466;Homo
Q8WXS3;Homo
Q14623;Homo
H3BN30;Homo
Q8WXS4;Homo
Q14626;Homo
Q14627;Homo
Q15622;Homo
Q15620;Homo
Q9UNY4;Homo
Q9UNY5;Homo
Q9NQ25;Homo
Q9Y605;Homo
Q13489;Homo
Q13488;Homo
Q9H4A9;Homo
Q13485;Homo
Q9H4A6;Homo
Q9H4A5;Homo
Q9H4A4;Homo
Q9H4A3;Homo
Q13480;Homo
Q9Y5A9;Homo
P54710;Homo
Q9HAC8;Homo
P32121;Homo
Q6NXR4;Homo
Q9HC57;Homo
Q2M2I3;Homo
Q8IW92;Homo
Q70CQ3;Homo
Q99470;Homo
Q70CQ1;Homo
Q70CQ4;Homo
Q9HAC7;Homo
Q9GZX7;Homo
Q9GZX6;Homo
Q9UF72;Homo
Q9H313;Homo
Q9GZX3;Homo
Q96N87;Homo
Q96FC9;Homo
Q96NI8;Homo
P43490;Homo
Q9GZX9;Homo
O14907;Homo
Q6ZNA1;Homo
O95793;Homo
P80748;Homo
